"campaignid","sample","filename","period","periodtime","family","genus","species","comment","maxn","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2021-05_Abrolhos_stereo-BRUVs","npz9.7","L027 (07).MP4","1","44.90458","Sparidae","Pagrus","auratus",NA,9,"-27.1162","113.1964","20210515","08:37","NPZ9","No-take","npz9.7","97.2","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.7","L027 (06).MP4","1","23.93030","Tetraodontidae","Lagocephalus","sceleratus",NA,1,"-27.1162","113.1964","20210515","08:37","NPZ9","No-take","npz9.7","97.2","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.7","L027 (06).MP4","1","23.17176","Tetraodontidae","Torquigener","pallimaculatus","check",2,"-27.1162","113.1964","20210515","08:37","NPZ9","No-take","npz9.7","97.2","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.8","L043 (011).MP4","1","0.59059","Carangidae","Pseudocaranx","spp",NA,9,"-27.1261","113.1189","20210515","11:08","NPZ9","No-take","npz9.8","105","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.8","L043 (014).MP4","1","49.77167","Carangidae","Seriola","dumerili",NA,4,"-27.1261","113.1189","20210515","11:08","NPZ9","No-take","npz9.8","105","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.8","L043 (014).MP4","1","51.07074","Carcharhinidae","Carcharhinus","plumbeus",NA,1,"-27.1261","113.1189","20210515","11:08","NPZ9","No-take","npz9.8","105","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.8","L043 (012).MP4","1","3.88722","Glaucosomatidae","Glaucosoma","buergeri",NA,1,"-27.1261","113.1189","20210515","11:08","NPZ9","No-take","npz9.8","105","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.8","L043 (012).MP4","1","4.16916","Labridae","Bodianus","solatus",NA,1,"-27.1261","113.1189","20210515","11:08","NPZ9","No-take","npz9.8","105","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.8","L043 (014).MP4","1","53.82488","Lethrinidae","Gymnocranius","grandoculis",NA,1,"-27.1261","113.1189","20210515","11:08","NPZ9","No-take","npz9.8","105","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.8","L043 (012).MP4","1","22.57533","Lethrinidae","Lethrinus","miniatus",NA,2,"-27.1261","113.1189","20210515","11:08","NPZ9","No-take","npz9.8","105","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.8","L043 (012).MP4","1","12.24473","Sparidae","Chrysophrys","auratus",NA,5,"-27.1261","113.1189","20210515","11:08","NPZ9","No-take","npz9.8","105","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.8","L043 (014).MP4","1","51.07074","Unknown","Unknown","unknown",NA,3,"-27.1261","113.1189","20210515","11:08","NPZ9","No-take","npz9.8","105","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.9","L035 (07).MP4","1","45.35531","Carangidae","Seriola","hippos","double check",1,"-27.1288","113.1888","20210515","08:48","NPZ9","No-take","npz9.9","82.1","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.9","L035 (07).MP4","1","49.36431","Dasyatidae","Taeniurops","meyeni",NA,1,"-27.1288","113.1888","20210515","08:48","NPZ9","No-take","npz9.9","82.1","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.9","L035 (06).MP4","1","23.89943","Labridae","Stethojulis","spp",NA,2,"-27.1288","113.1888","20210515","08:48","NPZ9","No-take","npz9.9","82.1","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.9","L035 (05).MP4","1","9.96746","Lethrinidae","Lethrinus","miniatus",NA,1,"-27.1288","113.1888","20210515","08:48","NPZ9","No-take","npz9.9","82.1","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.9","L035 (06).MP4","1","34.54006","Nemipteridae","Pentapodus","nagasakiensis",NA,1,"-27.1288","113.1888","20210515","08:48","NPZ9","No-take","npz9.9","82.1","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.9","L035 (07).MP4","1","49.36431","Rachycentridae","Rachycentron","canadum",NA,1,"-27.1288","113.1888","20210515","08:48","NPZ9","No-take","npz9.9","82.1","Molly","Yes","Yes"
