"sample","imageptpair","filenameleft","frameleft","filenameright","frameright","period","periodtime","length","precision","rms","range","direction","horzdir","vertdir","midx","midy","midz","family","genus","species","code","number","stage","activity","attribute9","attribute10","campaignid","x","y","z","sx","sy","sz","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"npz6.20","1","L039 (03).MP4","48786","R040 (03).MP4","47226","1","7.70103",84.51625,"5.93141","4.10991","1866.73152","24.46716","47.20835","14.52975","651.13312","-416.87201","-1699.09681","Labridae","Suezichthys","cyanolaemus","37384161",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","2","L039 (03).MP4","48873","R040 (03).MP4","47313","1","7.72522",43.46685,"2.68535","7.35463","1760.65974","30.83720","10.25283","42.54528","781.83289","-450.85555","-1511.75042","Labridae","Suezichthys","cyanolaemus","37384161",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","3","L039 (03).MP4","70414","R040 (03).MP4","68854","1","13.71481",650.97792,"1.54696","9.71957","1280.79796","20.45500","8.63051","19.07965","289.44999","-341.41868","-1200.03975","Haemulidae","Diagramma","pictum","37350003",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","4","L039 (03).MP4","73284","R040 (03).MP4","71724","1","14.51283",769.94355,"8.51172","7.06226","2005.41885","21.22331","54.93790","4.71047","636.70949","348.75822","-1869.40458","Carangidae","Carangoides","sp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","10","L039 (03).MP4","74952","R040 (03).MP4","73392","1","14.97663",557.49136,"1.90112","2.98611","1397.60402","20.66791","10.81594","13.70249","336.27180","-360.90422","-1307.65684","Haemulidae","Diagramma","pictum","37350003",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","11","L039 (03).MP4","75442","R040 (03).MP4","73882","1","15.11288",535.18968,"1.55263","5.55782","1492.43634","12.57883","4.84825","41.96191","102.42083","-308.46772","-1456.61383","Haemulidae","Diagramma","pictum","37350003",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","12","L039 (04).MP4","11254","R040 (04).MP4","9754","1","19.82119",422.51928,"2.32910","2.36561","1397.27988","11.17102","25.86806","30.56962","269.99440","-19.62215","-1370.80599","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","13","L039 (04).MP4","11493","R040 (04).MP4","9993","1","19.88765",325.33232,"3.34871","4.44677","1398.05301","22.18796","40.49085","0.27003","-518.77364","-98.10978","-1294.52718","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","14","L039 (04).MP4","12208","R040 (04).MP4","10708","1","20.08646",373.96972,"1.89072","3.18474","1245.72397","17.26131","23.01902","13.26910","-254.52426","-268.05584","-1189.61829","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","15","L039 (04).MP4","12409","R040 (04).MP4","10909","1","20.14234",419.0732,"3.97995","4.67562","2174.64558","19.24648","3.67282","3.71638","-649.32070","-303.70032","-2053.10305","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","16","L039 (04).MP4","42304","R040 (04).MP4","40804","1","28.45482",168.0276,"5.59595","5.53480","1942.89735","22.63777","33.43449","7.94568","716.57088","-213.94830","-1793.21008","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","17","L039 (04).MP4","42341","R040 (04).MP4","40841","1","28.46510",188.54275,"1.72353","3.56579","1282.34361","24.62148","11.62183","1.74760","456.29344","-277.88762","-1165.75293","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","18","L039 (04).MP4","42346","R040 (04).MP4","40846","1","28.46649",189.02343,"3.33585","3.30662","1618.55076","19.85479","24.58829","5.09822","494.79293","-239.52612","-1522.33825","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","20","L039 (04).MP4","42569","R040 (04).MP4","41069","1","28.52850",170.81005,"2.92145","4.29836","1516.28811","18.03794","24.35621","10.71032","-432.19261","-183.44634","-1441.76510","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","21","L039 (04).MP4","42646","R040 (04).MP4","41146","1","28.54991",162.3628,"1.13437","3.89365","1321.29216","18.81746","7.30229","11.92494","-89.88985","-416.60093","-1250.67040","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","22","L039 (04).MP4","42797","R040 (04).MP4","41297","1","28.59190",148.07065,"3.03837","2.49402","1529.94709","18.26985","24.06793","2.22427","478.50455","-32.80079","-1452.82332","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","25","L039 (04).MP4","49896","R040 (04).MP4","48396","1","30.56581",336.91902,"4.60405","5.57065","2062.25401","17.70100","18.66481","2.50470","-556.36898","-289.16634","-1964.61904","Labridae","Choerodon","rubescens","37384039",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","26","L039 (04).MP4","50397","R040 (04).MP4","48897","1","30.70512",251.13499,"2.99941","2.88932","1284.79624","25.41814","50.49130","9.43684","-443.98276","-327.09201","-1160.42729","Labridae","Choerodon","rubescens","37384039",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","27","L039 (04).MP4","50791","R040 (04).MP4","49291","1","30.81467",686.08892,"21.35982","15.60951","4562.17345","7.13782","20.81552","8.56459","-566.83410","7.16926","-4526.81724","Lethrinidae","Lethrinus","nebulosus","37351008",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","28","L039 (04).MP4","50945","R040 (04).MP4","49445","1","30.85749",528.89089,"1.44382","4.02675","1316.18143","14.20111","14.93281","51.80573","-322.86959","-3.94266","-1275.95974","Lethrinidae","Lethrinus","nebulosus","37351008",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","29","L039 (04).MP4","50979","R040 (04).MP4","49479","1","30.86695",626.32466,"2.52636","5.91680","1542.32903","8.67286","16.88071","15.03654","215.60663","-87.19730","-1524.69316","Lethrinidae","Lethrinus","nebulosus","37351008",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.20","32","L039 (04).MP4","72351","R040 (04).MP4","70851","1","36.80955",272.13944,"1.72875","5.60877","1149.63310","8.71461","29.71504","33.31013","94.70424","-146.18913","-1136.36090","Labridae","Coris","auricularis","37384088",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0736","113.4593","20210512","09:13","NPZ6","No-take","npz6.21","50.4","Molly","Yes","Yes"
"npz6.21","1","L035 (09).MP4","64094","R036 (08).MP4","66322","1","1.31409",210.66674,"3.40676","11.83614","1571.00088","20.57669","26.68439","9.98047","-549.41902","54.79933","-1470.77515","Mullidae","Parupeneus","spilurus","37355015",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","2","L035 (09).MP4","64191","R036 (08).MP4","66419","1","1.34106",180.31207,"0.48275","5.58791","609.18506","9.83372","3.27981","1.36698","-100.54051","-26.76614","-600.23463","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","3","L035 (09).MP4","64284","R036 (08).MP4","66512","1","1.36692",180.39205,"2.06995","4.68538","1738.42470","9.84853","7.73868","17.90126","295.04457","36.93352","-1712.80619","Mullidae","Parupeneus","spilurus","37355015",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","4","L035 (09).MP4","67903","R036 (08).MP4","70131","1","2.37320",86.31514,"1.79542","11.27642","1367.04958","27.43534","6.98047","35.32985","-585.56895","-232.03046","-1213.29940","Labridae","Suezichthys","cyanolaemus","37384161",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","5","L035 (09).MP4","67979","R036 (08).MP4","70207","1","2.39434",63.57097,"2.71918","10.03620","1506.88432","30.04405","52.56748","47.94602","-732.55958","-180.39934","-1304.42052","Labridae","Suezichthys","cyanolaemus","37384161",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","8","L035 (09).MP4","68431","R036 (08).MP4","70659","1","2.52002",90.64128,"2.01012","8.27893","1366.91062","28.24773","4.04380","13.85602","-605.71603","-227.23742","-1204.12454","Labridae","Suezichthys","cyanolaemus","37384161",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","9","L035 (10).MP4","8991","R036 (09).MP4","11218","1","8.53186",120.86375,"1.31955","5.04214","912.26499","17.31109","30.15025","1.93560","-266.66692","50.75081","-870.94232","Labridae","Coris","auricularis","37384088",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","10","L035 (10).MP4","9015","R036 (09).MP4","11242","1","8.53853",132.37399,"1.53731","4.01169","1204.92518","12.75388","18.47133","26.93764","-264.02759","-32.36241","-1175.19649","Labridae","Coris","auricularis","37384088",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","11","L035 (10).MP4","9068","R036 (09).MP4","11295","1","8.55327",120.68187,"0.96636","3.25711","816.46967","19.00644","36.95572","41.15489","-241.86335","110.48392","-771.95735","Labridae","Coris","auricularis","37384088",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","12","L035 (10).MP4","9199","R036 (09).MP4","11426","1","8.58969",134.40825,"1.02492","3.90776","1310.74223","4.53664","6.36719","46.03475","-66.99825","-79.11894","-1306.63561","Labridae","Coris","auricularis","37384088",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","13","L035 (10).MP4","9533","R036 (09).MP4","11760","1","8.68256",117.55585,"1.97682","5.24955","1149.16167","9.61313","86.57284","60.85454","-78.96571","174.90436","-1133.02490","Labridae","Coris","auricularis","37384088",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","14","L035 (10).MP4","11146","R036 (09).MP4","13373","1","9.13107",137.90114,"0.77884","6.68629","1058.21435","7.90969","2.85317","5.07093","-4.91238","145.54015","-1048.14671","Labridae","Coris","auricularis","37384088",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","15","L035 (10).MP4","55947","R036 (09).MP4","58174","1","21.58823",48.97672,"1.42814","2.76131","1157.63418","17.99209","15.73104","7.72710","290.47334","208.53380","-1101.02487","Pomacentridae","Chromis","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","16","L035 (10).MP4","55948","R036 (09).MP4","58175","1","21.58851",50.987,"2.18847","4.04581","1272.64720","17.89261","28.90478","22.50363","349.06864","176.15999","-1211.09440","Pomacentridae","Chromis","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","17","L035 (10).MP4","55950","R036 (09).MP4","58177","1","21.58907",48.47003,"2.88687","2.52122","1164.55152","24.01628","68.43886","6.57507","380.32196","282.84436","-1063.73612","Pomacentridae","Chromis","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","18","L035 (10).MP4","56053","R036 (09).MP4","58280","1","21.61771",70.50036,"0.69844","3.80592","940.16183","9.99504","4.63025","16.85730","24.52205","161.32409","-925.89280","Pomacentridae","Chromis","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","19","L035 (10).MP4","56053","R036 (09).MP4","58280","1","21.61771",61.5167,"2.55269","2.45942","1414.88966","26.81208","23.03279","2.44572","602.21468","211.29860","-1262.77596","Pomacentridae","Chromis","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","22","L035 (10).MP4","56065","R036 (09).MP4","58292","1","21.62104",57.68994,"1.61288","3.98549","1265.69814","21.38420","10.98587","1.34733","391.45770","244.42194","-1178.56293","Pomacentridae","Chromis","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","23","L035 (10).MP4","56077","R036 (09).MP4","58304","1","21.62438",51.73561,"1.52212","3.52955","1161.73679","23.37212","7.92481","0.08289","460.34065","21.92563","-1066.41367","Pomacentridae","Chromis","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","24","L035 (10).MP4","56081","R036 (09).MP4","58308","1","21.62549",12.09296,"2.47841","24.27162","1610.84154","20.94251","3.83971","12.58142","-566.80366","101.18581","-1504.42863","Pomacentridae","Chromis","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","25","L035 (10).MP4","56081","R036 (09).MP4","58308","1","21.62549",47.33108,"1.64137","1.45213","1065.69333","20.96634","29.16656","16.03622","381.31330","-3.08665","-995.13462","Pomacentridae","Chromis","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","26","L035 (10).MP4","56090","R036 (09).MP4","58317","1","21.62800",55.15953,"1.38030","1.20039","1011.19899","24.59077","26.01455","3.55203","354.98365","225.95301","-919.48640","Pomacentridae","Chromis","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","27","L035 (10).MP4","56122","R036 (09).MP4","58349","1","21.63689",45.98654,"3.45517","4.94476","1784.69140","23.91497","12.09591","7.56983","707.46921","151.35751","-1631.47222","Pomacentridae","Chromis","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","28","L035 (10).MP4","72582","R036 (09).MP4","74809","1","26.21369",343.7005,"5.86912","9.27608","2332.75419","15.96475","18.78184","6.32043","-595.84924","237.97627","-2242.78244","Labridae","Bodianus","solatus","37384201",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","29","L035 (11).MP4","4312","R036 (10).MP4","6540","1","29.77057",1185.30176,"2.18519","5.26266","1290.11220","4.50763","5.49947","7.92068","-58.24642","82.99251","-1286.12172","Carcharhinidae","Carcharhinus","plumbeus","37018007",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","30","L035 (11).MP4","23680","R036 (10).MP4","25908","1","35.15595",520.31555,"1.41526","11.03981","1351.24743","14.14778","6.15459","44.81142","-323.59270","66.11040","-1310.26211","Lethrinidae","Lethrinus","nebulosus","37351008",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","31","L035 (11).MP4","23908","R036 (10).MP4","26136","1","35.21935",613.54899,"2.00328","5.88791","1305.19877","10.98630","35.81370","54.24981","-224.78941","106.48952","-1281.27808","Lethrinidae","Lethrinus","nebulosus","37351008",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","32","L035 (11).MP4","23948","R036 (10).MP4","26176","1","35.23047",503.39618,"1.82443","6.83957","1392.97130","17.34211","7.25948","22.36173","-408.82009","-72.57572","-1329.64955","Lethrinidae","Lethrinus","nebulosus","37351008",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
"npz6.21","33","L035 (11).MP4","24029","R036 (10).MP4","26257","1","35.25300",546.12797,"2.12233","7.20530","1482.27959","14.23680","16.15304","31.88152","-361.24420","48.88567","-1436.75524","Lethrinidae","Lethrinus","nebulosus","37351008",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0714","113.3992","20210512","10:54","NPZ6","No-take","npz6.22","59.3","Molly","Yes","Yes"
