"id","campaignid","sample","family","genus","species","length","number","range","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Sparidae","Chrysophrys","auratus",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Sphyrnidae","Sphyrna","lewini",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Tetraodontidae","Lagocephalus","sceleratus",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Tetraodontidae","Torquigener","pallimaculatus",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Tetraodontidae","Unknown","spp",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Triakidae","Hemitriakis","falcata",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Triakidae","Mustelus","ravidus",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Trygonorrhinidae","Aptychotrema","vincentiana",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Urolophidae","Unknown","spp",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Zanclidae","Zanclus","cornutus",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1",NA,NA,NA,NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.10","2021-05_Abrolhos_stereo-BRUVs","npz6.10","Acanthuridae","Acanthurus","grammoptilus",NA,0,NA,-28.0798,113.3498,20210513,14:17:39,"NPZ6","No-take","npz6.10",151,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.10","2021-05_Abrolhos_stereo-BRUVs","npz6.10","Acanthuridae","Acanthurus","grammoptilus",NA,0,NA,-28.0787,113.3764,20210512,11:07:00,"NPZ6","No-take","npz6.10",112,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.10","2021-05_Abrolhos_stereo-BRUVs","npz6.10","Acanthuridae","Acanthurus","olivaceus",NA,0,NA,-28.0798,113.3498,20210513,14:17:39,"NPZ6","No-take","npz6.10",151,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.10","2021-05_Abrolhos_stereo-BRUVs","npz6.10","Acanthuridae","Acanthurus","olivaceus",NA,0,NA,-28.0787,113.3764,20210512,11:07:00,"NPZ6","No-take","npz6.10",112,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.10","2021-05_Abrolhos_stereo-BRUVs","npz6.10","Apogonidae","Ostorhinchus","spp",NA,0,NA,-28.0798,113.3498,20210513,14:17:39,"NPZ6","No-take","npz6.10",151,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.10","2021-05_Abrolhos_stereo-BRUVs","npz6.10","Apogonidae","Ostorhinchus","spp",NA,0,NA,-28.0787,113.3764,20210512,11:07:00,"NPZ6","No-take","npz6.10",112,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.10","2021-05_Abrolhos_stereo-BRUVs","npz6.10","Ariidae","Netuma","thalassina",NA,0,NA,-28.0798,113.3498,20210513,14:17:39,"NPZ6","No-take","npz6.10",151,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.10","2021-05_Abrolhos_stereo-BRUVs","npz6.10","Ariidae","Netuma","thalassina",NA,0,NA,-28.0787,113.3764,20210512,11:07:00,"NPZ6","No-take","npz6.10",112,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.10","2021-05_Abrolhos_stereo-BRUVs","npz6.10","Carangidae","Carangoides","fulvoguttatus",NA,0,NA,-28.0798,113.3498,20210513,14:17:39,"NPZ6","No-take","npz6.10",151,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.10","2021-05_Abrolhos_stereo-BRUVs","npz6.10","Carangidae","Carangoides","fulvoguttatus",NA,0,NA,-28.0787,113.3764,20210512,11:07:00,"NPZ6","No-take","npz6.10",112,"Molly","Yes","Yes"
