"sample","family","genus","species","length","range","number","mass.g","length.cm","campaignid","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","id"
"npz6.9","Nemipteridae","Pentapodus","nagasakiensis",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0386,113.3814,20210512,11:28:00,"NPZ6","No-take","npz6.9",77.2,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.9"
"npz6.9","Pempherididae","Pempheris","tominagai",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0386,113.3814,20210512,11:28:00,"NPZ6","No-take","npz6.9",77.2,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.9"
"npz6.9","Pinguipedidae","Parapercis","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0386,113.3814,20210512,11:28:00,"NPZ6","No-take","npz6.9",77.2,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.9"
"npz6.9","Pomacentridae","Chromis","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0386,113.3814,20210512,11:28:00,"NPZ6","No-take","npz6.9",77.2,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.9"
"npz6.9","Scaridae","Scarus","sp3",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0386,113.3814,20210512,11:28:00,"NPZ6","No-take","npz6.9",77.2,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.9"
"npz6.9","Scaridae","Scarus","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0386,113.3814,20210512,11:28:00,"NPZ6","No-take","npz6.9",77.2,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.9"
"npz6.9","Scombridae","Scomberomorus","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0386,113.3814,20210512,11:28:00,"NPZ6","No-take","npz6.9",77.2,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.9"
"npz6.9","Serranidae","Epinephelus","areolatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0386,113.3814,20210512,11:28:00,"NPZ6","No-take","npz6.9",77.2,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.9"
"npz6.9","Tetraodontidae","Unknown","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0386,113.3814,20210512,11:28:00,"NPZ6","No-take","npz6.9",77.2,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.9"
"npz6.9","Triakidae","Hemitriakis","falcata",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0386,113.3814,20210512,11:28:00,"NPZ6","No-take","npz6.9",77.2,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.9"
"npz6.9","Triakidae","Mustelus","ravidus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0386,113.3814,20210512,11:28:00,"NPZ6","No-take","npz6.9",77.2,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.9"
"npz6.9","Urolophidae","Unknown","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.0386,113.3814,20210512,11:28:00,"NPZ6","No-take","npz6.9",77.2,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.9"
"npz6.BOSS41","Acanthuridae","Acanthurus","olivaceus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Apogonidae","Ostorhinchus","spp",41.16828,1375.27243,1,1.07709358062643,4.116828,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Carangidae","Carangoides","fulvoguttatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Carangidae","Carangoides","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Carangidae","Decapterus","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Carangidae","Pseudocaranx","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Carangidae","Unknown","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Carcharhinidae","Carcharhinus","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Chaetodontidae","Chaetodon","lunula",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Cirrhitidae","Paracirrhites","forsteri",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Dasyatidae","Taeniurops","meyeni",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Gerreidae","Parequula","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Labridae","Bodianus","solatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Labridae","Bodianus","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Labridae","Choerodon","albofasciatus",84.13587,2034.76636,1,8.51969105603427,8.413587,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Labridae","Coris","caudimacula",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Labridae","Unknown","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Lethrinidae","Gymnocranius","grandoculis",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Lethrinidae","Gymnocranius","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Lethrinidae","Lethrinus","punctulatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Lethrinidae","Lethrinus","ravus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Lutjanidae","Pristipomoides","multidens",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Monacanthidae","Aluterus","scriptus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Muraenidae","Gymnothorax","thyrsoideus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Nemipteridae","Pentapodus","nagasakiensis",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Pempherididae","Pempheris","tominagai",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Pinguipedidae","Parapercis","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Pomacentridae","Chromis","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Scaridae","Scarus","sp3",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Scaridae","Scarus","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Scombridae","Scomberomorus","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Serranidae","Epinephelus","areolatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Tetraodontidae","Unknown","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Triakidae","Hemitriakis","falcata",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Triakidae","Mustelus","ravidus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.BOSS41","Urolophidae","Unknown","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1137,113.3939,20210512,14:57:00,"NPZ6","Fished","NA",104,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.BOSS41"
"npz6.C01","Acanthuridae","Acanthurus","olivaceus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Apogonidae","Ostorhinchus","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Carangidae","Carangoides","fulvoguttatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Carangidae","Carangoides","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Carangidae","Decapterus","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Carangidae","Pseudocaranx","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Carangidae","Unknown","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Carcharhinidae","Carcharhinus","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Chaetodontidae","Chaetodon","lunula",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Cirrhitidae","Paracirrhites","forsteri",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Dasyatidae","Taeniurops","meyeni",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Gerreidae","Parequula","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Labridae","Bodianus","solatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Labridae","Bodianus","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Labridae","Choerodon","albofasciatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Labridae","Coris","caudimacula",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Labridae","Unknown","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Lethrinidae","Gymnocranius","grandoculis",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Lethrinidae","Gymnocranius","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Lethrinidae","Lethrinus","punctulatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Lethrinidae","Lethrinus","ravus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Lutjanidae","Pristipomoides","multidens",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Monacanthidae","Aluterus","scriptus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Muraenidae","Gymnothorax","thyrsoideus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Nemipteridae","Pentapodus","nagasakiensis",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Pempherididae","Pempheris","tominagai",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Pinguipedidae","Parapercis","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Pomacentridae","Chromis","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Scaridae","Scarus","sp3",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Scaridae","Scarus","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Scombridae","Scomberomorus","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Serranidae","Epinephelus","areolatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Tetraodontidae","Unknown","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Triakidae","Hemitriakis","falcata",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Triakidae","Mustelus","ravidus",764.30915,1057.91797,1,2320.15749511954,76.430915,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C01","Urolophidae","Unknown","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.1078,113.3706,20210512,14:39:00,"NPZ6","Fished","NA",138,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C01"
"npz6.C02","Acanthuridae","Acanthurus","olivaceus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.118,113.385,20210512,14:52:00,"NPZ6","Fished","NA",125,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C02"
"npz6.C02","Apogonidae","Ostorhinchus","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.118,113.385,20210512,14:52:00,"NPZ6","Fished","NA",125,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C02"
"npz6.C02","Carangidae","Carangoides","fulvoguttatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.118,113.385,20210512,14:52:00,"NPZ6","Fished","NA",125,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C02"
"npz6.C02","Carangidae","Carangoides","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.118,113.385,20210512,14:52:00,"NPZ6","Fished","NA",125,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C02"
"npz6.C02","Carangidae","Decapterus","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.118,113.385,20210512,14:52:00,"NPZ6","Fished","NA",125,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C02"
"npz6.C02","Carangidae","Pseudocaranx","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.118,113.385,20210512,14:52:00,"NPZ6","Fished","NA",125,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C02"
"npz6.C02","Carangidae","Unknown","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.118,113.385,20210512,14:52:00,"NPZ6","Fished","NA",125,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C02"
"npz6.C02","Carcharhinidae","Carcharhinus","spp",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.118,113.385,20210512,14:52:00,"NPZ6","Fished","NA",125,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C02"
"npz6.C02","Chaetodontidae","Chaetodon","lunula",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.118,113.385,20210512,14:52:00,"NPZ6","Fished","NA",125,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C02"
"npz6.C02","Cirrhitidae","Paracirrhites","forsteri",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.118,113.385,20210512,14:52:00,"NPZ6","Fished","NA",125,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C02"
"npz6.C02","Dasyatidae","Taeniurops","meyeni",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-28.118,113.385,20210512,14:52:00,"NPZ6","Fished","NA",125,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz6.C02"
